Id,Label,type,degree,closnesscentrality,betweenesscentrality,Authority,eigencentrality
7007234438,,User,1,0.301008,0,0.000837,0.002479
6067484347,,User,1,0.302046,0,0.001103,0.001987
6541842076,,User,2,0.302054,0,0.001118,0.002116
FlyoverConservatives,,Channel,4,0.302059,69563,0.001118,0.002334
1396928304,,User,1,0.272093,0,0.000541,0.000788
1567873970,,User,1,0.319682,0,0.002523,0.007527
1966341269,,User,1,0.319682,0,0.002523,0.007527
352847107,,User,1,0.533333,0,0,0.000124
fermate,,Channel,8,1,28,0,0.000887
459037151,,User,1,0.533333,0,0,0.000124
1517648798,,User,1,0.533333,0,0,0.000124
5800089206,,User,1,0.319682,0,0.002523,0.007527
1484031566,,User,1,0.287294,0,0.000643,0.001162
1558048620,,User,1,0.303617,0,0.000864,0.002305
441889435,,User,1,0.321701,0,0.003096,0.006674
7294748265,,User,1,0.311958,0,0.001426,0.003394
2136199018,,User,1,0.311958,0,0.001426,0.003394
1549956885,,User,1,0.319682,0,0.002523,0.007527
437651632,,User,1,0.187482,0,0,0.000258
5285752116,,User,1,0.187482,0,0,0.000258
1244976545,,User,1,0.187482,0,0,0.000258
1541922538,,User,1,0.249398,0,0.000071,0.000248
862361047,,User,2,0.301105,0,0.001095,0.003131
1511420758,,User,1,0.277158,0,0.000397,0.000863
1429025665,,User,1,0.277158,0,0.000397,0.000863
7526293567,,User,2,0.303827,0,0.001282,0.003203
1352745796,,User,1,0.321701,0,0.003096,0.006674
1789643489,,User,1,0.277158,0,0.000397,0.000863
1078930182,,User,1,0.321701,0,0.003096,0.006674
1440183891,,User,1,0.301086,0,0.001064,0.002039
1519574898,,User,1,0.23779,0,0.000019,0.00014
448098213,,User,1,0.571429,0,0,0.000116
mamodemeemstash,,Channel,4,1,6,0,0.000443
106267410,,User,1,0.571429,0,0,0.000116
157468418,,User,1,0.571429,0,0,0.000116
5066322782,,User,1,0.254396,0,0.000113,0.000553
7390782040,,User,1,0.311958,0,0.001426,0.003394
214552386,,User,1,0.311958,0,0.001426,0.003394
6630767598,,User,1,0.268381,0,0.000385,0.00089
5372162199,,User,1,0.268381,0,0.000385,0.00089
1298517644,,User,1,0.538462,0,0,0.000122
1542354371,,User,1,0.290272,0,0.000593,0.001266
1422547928,,User,3,0.309056,0,0.001855,0.004434
5376665993,,User,1,0.6,0,0,0.000114
hznyo,,Channel,3,1,3,0,0.000332
5860937632,,User,1,0.6,0,0,0.000114
1708578214,,User,1,0.6,0,0,0.000114
1505412055,,User,1,0.290272,0,0.000593,0.001266
1927949260,,User,1,0.290272,0,0.000593,0.001266
1524389855,,User,1,0.321931,0,0.005679,0.010891
1543907285,,User,1,0.319682,0,0.002523,0.007527
1554440542,,User,1,0.319682,0,0.002523,0.007527
1508313958,,User,1,0.319682,0,0.002523,0.007527
1025096722,,User,1,0.501075,0,0,0.000548
502353540,,User,1,0.501075,0,0,0.000548
1612909423,,User,1,0.321931,0,0.005679,0.010891
5566244013,,User,2,0.336347,0,0.008202,0.018418
1745392528,,User,1,0.321931,0,0.005679,0.010891
1806600966,,User,1,0.290272,0,0.000593,0.001266
1518034589,,User,2,0.31579,0,0.00218,0.004741
5040485669,,User,1,0.311958,0,0.001426,0.003394
1407368247,,User,1,0.319682,0,0.002523,0.007527
1531085527,,User,1,0.319682,0,0.002523,0.007527
7001051906,,User,1,0.28908,0,0.000612,0.001271
1579886266,,User,1,0.300203,0,0.001079,0.002125
1422112181,,User,1,0.321931,0,0.005679,0.010891
1623380877,,User,2,0.323253,0,0.00413,0.008562
840833890,,User,2,0.322226,0,0.002611,0.007394
1504839981,,User,1,0.29328,0,0.000805,0.00121
856217374,,User,1,0.267697,0,0.000374,0.000598
5348861625,,User,1,0.500713,0,0,0.000773
5133221879,,User,1,0.500713,0,0,0.000773
840180329,,User,1,0.24034,0,0.00006,0.000271
5055709900,,User,1,0.277432,0,0.000354,0.000831
1198902231,,User,2,0.294686,0,0.000859,0.002109
1260830112,,User,1,0.300203,0,0.001079,0.002125
378179828,,User,1,0.264078,0,0.000207,0.000503
1538878365,,User,1,0.264078,0,0.000207,0.000503
920316842,,User,1,0.309532,0,0.00144,0.004159
224015340,,User,1,0.243156,0,0.000044,0.000286
1525659406,,User,1,0.321701,0,0.003096,0.006674
5360971060,,User,1,0.30152,0,0.000754,0.001347
6831107062,,User,2,0.310355,0,0.001808,0.004836
1609043539,,User,1,0.278835,0,0.000561,0.000795
1650330690,,User,2,0.321931,0,0.003826,0.007701
5185781861,,User,2,0.328504,0,0.006758,0.013016
1523312783,,User,1,0.252942,0,0.000076,0.000776
1507295250,,User,1,0.286216,0,0.000613,0.000937
6889920054,,User,1,0.571429,0,0,0.000116
415163556,,User,1,0.571429,0,0,0.000116
5376425805,,User,1,0.571429,0,0,0.000116
1566226887,,User,1,0.319682,0,0.002523,0.007527
1684787660,,User,1,0.297601,0,0.001126,0.002042
1505220948,,User,1,0.297601,0,0.001126,0.002042
6579978988,,User,1,0.309532,0,0.00144,0.004159
7072701423,,User,1,0.309532,0,0.00144,0.004159
1958658676,,User,2,0.288323,0,0.000592,0.001047
5618843589,,User,1,0.281102,0,0.000469,0.000786
332947849,,User,1,0.281102,0,0.000469,0.000786
7303343049,,User,1,0.545455,0,0,0.00012
vostalep,,Channel,6,1,15,0,0.000665
2130537249,,User,1,0.279901,0,0.000461,0.000943
649834618,,User,1,0.500713,0,0,0.000773
5164389641,,User,1,0.274695,0,0.000296,0.000913
776748340,,User,1,0.471545,0,0,0.000202
380671851,,User,1,0.471545,0,0,0.000202
1516772814,,User,1,0.321931,0,0.005679,0.010891
6841388477,,User,2,0.331024,0,0.005103,0.013141
5238911639,,User,1,0.363333,0,0,0.000159
5175094664,,User,1,0.363333,0,0,0.000159
400192348,,User,1,0.363333,0,0,0.000159
1505273669,,User,1,0.321931,0,0.005679,0.010891
1416874305,,User,1,0.301123,0,0.001251,0.003028
1239660733,,User,1,0.252942,0,0.000076,0.000776
1158193624,,User,1,0.252942,0,0.000076,0.000776
7360078434,,User,2,0.310554,0,0.002088,0.005507
209498714,,User,1,0.6,0,0,0.000114
akhbarefori,,Channel,3,1,3,0,0.000332
61260025,,User,1,0.6,0,0,0.000114
7292888400,,User,1,0.6,0,0,0.000114
6461232220,,User,1,0.268792,0,0.000325,0.000708
7339592764,,User,1,0.301008,0,0.000837,0.002479
7021030791,,User,1,0.252942,0,0.000076,0.000776
1582361673,,User,1,0.266661,0,0.000311,0.000511
535853407,,User,1,0.266661,0,0.000311,0.000511
1504863843,,User,1,0.321931,0,0.005679,0.010891
6614272122,,User,1,0.28908,0,0.000612,0.001271
659172621,,User,1,0.291929,0,0.000549,0.00138
5897863731,,User,1,0.290658,0,0.000566,0.001063
6387605395,,User,1,0.321701,0,0.003096,0.006674
1503901885,,User,1,0.321931,0,0.005679,0.010891
1592543456,,User,1,0.666667,0,0,0.000113
ConstitutionPartyGA,,Channel,2,1,1,0,0.000222
1291720807,,User,1,0.252942,0,0.000076,0.000776
1512897549,,User,1,0.301008,0,0.000837,0.002479
6612980980,,User,1,0.149425,0,0,0.000414
5127689347,,User,1,0.149425,0,0,0.000414
7325237170,,User,2,0.30645,0,0.001534,0.003691
1629918740,,User,1,0.321931,0,0.005679,0.010891
1678616756,,User,1,0.321931,0,0.005679,0.010891
1623573853,,User,1,0.321931,0,0.005679,0.010891
1525931478,,User,1,0.321931,0,0.005679,0.010891
1527480896,,User,1,0.321931,0,0.005679,0.010891
1852541442,,User,1,0.319682,0,0.002523,0.007527
1260190655,,User,1,0.319682,0,0.002523,0.007527
1577771642,,User,1,0.29328,0,0.000805,0.00121
1659164322,,User,1,0.321701,0,0.003096,0.006674
1498962531,,User,1,0.432203,0,0,0.000173
292733091,,User,1,0.239506,0,0.000051,0.000218
405869738,,User,1,0.252942,0,0.000076,0.000776
7233796500,,User,1,0.321701,0,0.003096,0.006674
1416302369,,User,2,0.316025,0,0.002432,0.005895
6366265119,,User,1,0.301008,0,0.000837,0.002479
1520343938,,User,1,0.321931,0,0.005679,0.010891
1373458658,,User,1,0.306013,0,0.00122,0.00217
6831790092,,User,1,0.30259,0,0.001101,0.002173
1050670447,,User,1,0.236833,0,0.000014,0.000446
1072376241,,User,1,0.236833,0,0.000014,0.000446
1619500659,,User,1,0.236833,0,0.000014,0.000446
1820450313,,User,1,0.545455,0,0,0.00012
721975687,,User,1,0.545455,0,0,0.00012
560596243,,User,1,0.545455,0,0,0.00012
1501763056,,User,1,0.321931,0,0.005679,0.010891
7243623236,,User,2,0.315449,0,0.002277,0.006638
7215208303,,User,1,0.443182,0,0,0.000161
267697980,,User,1,0.443182,0,0,0.000161
1353036409,,User,1,0.500713,0,0,0.000773
343104069,,User,1,0.500713,0,0,0.000773
6833413642,,User,1,0.298828,0,0.000697,0.002268
7197327397,,User,1,0.500713,0,0,0.000773
1359898016,,User,1,0.286183,0,0.000631,0.00111
850371018,,User,1,0.244206,0,0.000049,0.000728
1876099726,,User,1,0.252942,0,0.000076,0.000776
7464754244,,User,1,0.301123,0,0.001251,0.003028
7091748273,,User,1,0.301008,0,0.000837,0.002479
1570227785,,User,1,0.301423,0,0.000994,0.001715
1311837948,,User,1,0.244206,0,0.000049,0.000728
6931240279,,User,2,0.315819,0,0.002254,0.005468
1461894279,,User,1,0.319682,0,0.002523,0.007527
1997193335,,User,1,0.319682,0,0.002523,0.007527
1915370032,,User,1,0.274695,0,0.000296,0.000913
866162134,,User,1,0.500713,0,0,0.000773
5464932707,,User,1,0.500713,0,0,0.000773
325112086,,User,1,0.476923,0,0,0.000159
445989415,,User,1,0.476923,0,0,0.000159
564312663,,User,1,0.507937,0,0,0.000169
5397406915,,User,1,0.507937,0,0,0.000169
6806083374,,User,1,0.507937,0,0,0.000169
368227892,,User,1,0.529412,0,0,0.000126
5435184093,,User,1,0.529412,0,0,0.000126
380653952,,User,1,0.529412,0,0,0.000126
1290723541,,User,1,0.298828,0,0.000697,0.002268
1569994272,,User,1,0.24155,0,0.000023,0.000392
5025748198,,User,1,0.211854,0,0.000005,0.000169
1155237714,,User,1,0.211854,0,0.000005,0.000169
7295386190,,User,1,0.259784,0,0.000129,0.000552
2031238477,,User,1,0.259784,0,0.000129,0.000552
6769066964,,User,1,0.301423,0,0.000994,0.001715
5366641972,,User,1,0.306013,0,0.00122,0.00217
5142927175,,User,1,0.302756,0,0.001211,0.002411
1562668986,,User,1,0.302756,0,0.001211,0.002411
1615731016,,User,1,0.302756,0,0.001211,0.002411
1130248968,,User,1,0.292127,0,0.000568,0.0012
7239237462,,User,1,0.292127,0,0.000568,0.0012
496966463,,User,1,0.509091,0,0,0.000161
562950264,,User,1,0.509091,0,0,0.000161
741393341,,User,1,0.509091,0,0,0.000161
1275587729,,User,1,0.301423,0,0.000994,0.001715
1585218075,,User,1,0.301423,0,0.000994,0.001715
1533063820,,User,1,0.281575,0,0.000381,0.000818
5451117293,,User,1,0.281575,0,0.000381,0.000818
7927995761,,User,1,0.510204,0,0,0.000156
613888381,,User,1,0.500713,0,0,0.000773
1450272419,,User,1,0.28908,0,0.000612,0.001271
6876909755,,User,2,0.315819,0,0.002254,0.005468
841031813,,User,1,0.321931,0,0.005679,0.010891
1593994421,,User,1,0.321931,0,0.005679,0.010891
1522405672,,User,1,0.321931,0,0.005679,0.010891
1505878180,,User,1,0.321931,0,0.005679,0.010891
5847363050,,User,1,0.285899,0,0.000705,0.001246
1283370197,,User,1,0.231242,0,0.000023,0.000188
1444822579,,User,1,0.255106,0,0.000132,0.000333
2111215206,,User,1,0.301123,0,0.001251,0.003028
7034989397,,User,1,0.319953,0,0.002272,0.005688
1559983125,,User,2,0.305607,0,0.002009,0.003528
5355331898,,User,1,0.31242,0,0.001171,0.003234
1521269814,,User,1,0.297601,0,0.001126,0.002042
5291428080,,User,2,0.299735,0,0.00118,0.002112
1494600286,,User,1,0.295963,0,0.000889,0.001406
1543383707,,User,1,0.303352,0,0.001062,0.002563
1685373152,,User,2,0.311958,0,0.002182,0.004112
1537079118,,User,1,0.303617,0,0.000864,0.002305
1960322775,,User,2,0.314048,0,0.002075,0.004716
2135015196,,User,1,0.513514,0,0,0.000144
132356048,,User,1,0.513514,0,0,0.000144
6457636947,,User,1,0.305251,0,0.001017,0.00208
431630857,,User,1,0.306013,0,0.00122,0.00217
1492375060,,User,2,0.302988,0,0.001843,0.004031
1501618745,,User,1,0.319953,0,0.002272,0.005688
1126218956,,User,2,0.324299,0,0.003289,0.007768
1670215476,,User,1,0.308694,0,0.001417,0.002989
1608128940,,User,1,0.383459,0,0,0.000145
1700910729,,User,1,0.298882,0,0.001034,0.001888
1737529500,,User,1,0.291929,0,0.000549,0.00138
6150381911,,User,1,0.291929,0,0.000549,0.00138
1573298002,,User,1,0.306013,0,0.00122,0.00217
1576262052,,User,1,0.306013,0,0.00122,0.00217
5459745425,,User,1,0.513514,0,0,0.000144
294685318,,User,1,0.506849,0,0,0.000178
229528521,,User,1,0.506849,0,0,0.000178
515300483,,User,1,0.506849,0,0,0.000178
5372113724,,User,1,1,0,0,0.000111
grants_hunter,,Channel,1,1,0,0,0.000111
6371792576,,User,1,0.513514,0,0,0.000144
1520165897,,User,1,0.290299,0,0.0008,0.001191
1468857141,,User,1,0.290299,0,0.0008,0.001191
1888493426,,User,1,0.305251,0,0.001017,0.00208
1392972673,,User,1,0.236833,0,0.000014,0.000446
589731165,,User,1,0.236833,0,0.000014,0.000446
1430379657,,User,1,0.236833,0,0.000014,0.000446
1031001241,,User,1,0.201993,0,0.000001,0.000137
1996661259,,User,1,0.201993,0,0.000001,0.000137
1565929173,,User,1,0.298882,0,0.001034,0.001888
1672697791,,User,1,0.270052,0,0.000305,0.000579
540682459,,User,1,0.268381,0,0.000385,0.00089
1680567181,,User,1,0.272001,0,0.000382,0.000562
1516646453,,User,1,0.270584,0,0.000318,0.000583
5002001073,,User,1,0.270584,0,0.000318,0.000583
272893988,,User,1,0.211854,0,0.000005,0.000169
5847088690,,User,1,0.303352,0,0.001062,0.002563
6770453230,,User,1,0.311958,0,0.001426,0.003394
1145057748,,User,1,0.278835,0,0.000561,0.000795
1590819638,,User,1,0.278835,0,0.000561,0.000795
6972884196,,User,1,0.321931,0,0.005679,0.010891
6640866706,,User,1,0.261181,0,0.000181,0.000405
6652120438,,User,1,0.261181,0,0.000181,0.000405
6418222974,,User,1,0.261181,0,0.000181,0.000405
925345635,,User,1,0.298882,0,0.001034,0.001888
1432470114,,User,1,0.302756,0,0.001211,0.002411
1256162609,,User,1,0.241718,0,0.000036,0.000207
212583914,,User,1,0.241718,0,0.000036,0.000207
5263924680,,User,1,0.241718,0,0.000036,0.000207
1817012530,,User,1,0.297601,0,0.001126,0.002042
6694110888,,User,1,0.271299,0,0.0004,0.000675
1259092525,,User,1,0.507692,0,0,0.00017
1684242307,,User,1,0.507692,0,0,0.00017
6531291718,,User,1,0.507692,0,0,0.00017
2120543634,,User,1,0.31242,0,0.001171,0.003234
6167129111,,User,1,0.545455,0,0,0.00012
1536321672,,User,1,0.545455,0,0,0.00012
976672844,,User,1,0.545455,0,0,0.00012
884303525,,User,1,0.189581,0,0,0.00013
5794130201,,User,1,0.189581,0,0,0.00013
1180161489,,User,1,0.189581,0,0,0.00013
1943220437,,User,1,0.513514,0,0,0.000144
5188302568,,User,1,0.513514,0,0,0.000144
1727820564,,User,1,0.571429,0,0,0.000116
news_de,,Channel,4,1,6,0,0.000443
6653755657,,User,1,0.571429,0,0,0.000116
1789378742,,User,2,0.326258,0,0.006671,0.012627
1243362908,,User,1,0.529412,0,0,0.000126
2073292692,,User,1,0.529412,0,0,0.000126
1453328323,,User,1,0.306013,0,0.00122,0.00217
2131973564,,User,1,0.283427,0,0.000543,0.000836
5171128634,,User,1,0.283427,0,0.000543,0.000836
5797306236,,User,1,0.278813,0,0.000464,0.000874
1410760947,,User,1,0.233901,0,0.000012,0.000411
370187512,,User,1,0.233901,0,0.000012,0.000411
5515440847,,User,1,0.233901,0,0.000012,0.000411
5620977574,,User,1,0.545455,0,0,0.00012
376108504,,User,1,0.545455,0,0,0.00012
1539305120,,User,1,0.545455,0,0,0.00012
2045411926,,User,1,0.319682,0,0.002523,0.007527
1181903802,,User,1,0.305251,0,0.001017,0.00208
1494213179,,User,1,0.666667,0,0,0.000113
laguerrecontrelenom,,Channel,2,1,1,0,0.000222
561787982,,User,1,0.244206,0,0.000049,0.000728
992130735,,User,2,0.248241,0,0.000063,0.001174
1529106719,,User,2,0.329609,0,0.005676,0.012288
355061140,,User,1,0.476923,0,0,0.000159
435902825,,User,2,0.516667,0,0,0.00028
240526808,,User,1,0.476923,0,0,0.000159
1951863971,,User,1,0.257084,0,0.00018,0.000501
1529253516,,User,1,0.321931,0,0.005679,0.010891
2027673903,,User,1,0.321931,0,0.005679,0.010891
1656844986,,User,1,0.303352,0,0.001062,0.002563
1594186991,,User,1,0.285392,0,0.000408,0.001064
1600103466,,User,1,0.285392,0,0.000408,0.001064
6757096719,,User,1,0.311958,0,0.001426,0.003394
1591792905,,User,1,0.321701,0,0.003096,0.006674
6872041293,,User,1,0.309532,0,0.00144,0.004159
1488072643,,User,1,0.321931,0,0.005679,0.010891
984793075,,User,1,0.300151,0,0.000938,0.001705
1538177444,,User,2,0.290918,0,0.001053,0.001651
1098670968,,User,1,0.261136,0,0.000252,0.00046
1547526504,,User,1,0.266661,0,0.000311,0.000511
1527274682,,User,3,0.327252,0,0.004838,0.01189
5979819464,,User,1,0.303352,0,0.001062,0.002563
5223595376,,User,1,0.233901,0,0.000012,0.000411
234223874,,User,1,0.666667,0,0,0.000113
oldnorthstate,,Channel,2,1,1,0,0.000222
1967153130,,User,1,0.666667,0,0,0.000113
1532473056,,User,2,0.310654,0,0.002299,0.004295
1222786389,,User,1,0.250479,0,0.00007,0.000269
834917667,,User,1,0.250479,0,0.00007,0.000269
5128059359,,User,1,0.250479,0,0.00007,0.000269
1535722720,,User,1,0.319682,0,0.002523,0.007527
1569528754,,User,1,0.319682,0,0.002523,0.007527
1554789653,,User,1,0.319953,0,0.002272,0.005688
1581037423,,User,1,0.297601,0,0.001126,0.002042
595601903,,User,1,0.248813,0,0.000069,0.000304
6871142278,,User,1,0.278813,0,0.000464,0.000874
1522875827,,User,1,0.298882,0,0.001034,0.001888
1548702885,,User,1,0.318441,0,0.00258,0.005613
1685275560,,User,1,0.303352,0,0.001062,0.002563
1296569084,,User,1,0.303352,0,0.001062,0.002563
6807827942,,User,1,0.309532,0,0.00144,0.004159
1528287601,,User,1,0.301086,0,0.001064,0.002039
1381235640,,User,1,0.301086,0,0.001064,0.002039
6793730143,,User,1,0.289882,0,0.00073,0.001027
771937687,,User,1,0.255106,0,0.000132,0.000333
1148015648,,User,1,0.255106,0,0.000132,0.000333
1033773982,,User,1,0.301123,0,0.001251,0.003028
6001372740,,User,1,0.318441,0,0.00258,0.005613
1443053278,,User,1,0.303352,0,0.001062,0.002563
928331867,,User,1,0.233901,0,0.000012,0.000411
6108918718,,User,1,0.233901,0,0.000012,0.000411
6166727980,,User,1,0.233901,0,0.000012,0.000411
1335371796,,User,1,0.281575,0,0.000381,0.000818
1529523578,,User,1,0.281575,0,0.000381,0.000818
848414080,,User,1,0.509434,0,0,0.000159
6856013835,,User,1,0.509434,0,0,0.000159
6078849852,,User,1,0.509434,0,0,0.000159
1546945905,,User,1,0.321931,0,0.005679,0.010891
1441124269,,User,1,0.321931,0,0.005679,0.010891
1190138039,,User,1,0.285598,0,0.00061,0.000969
1675111730,,User,1,0.285598,0,0.00061,0.000969
1475045362,,User,1,0.30152,0,0.000754,0.001347
6240481635,,User,1,0.321931,0,0.005679,0.010891
757240843,,User,1,0.321931,0,0.005679,0.010891
1595659183,,User,1,0.321931,0,0.005679,0.010891
1818730987,,User,1,0.295693,0,0.00075,0.0011
7046205175,,User,2,0.315561,0,0.00219,0.00526
1504865057,,User,1,0.285598,0,0.00061,0.000969
6332748829,,User,1,1,0,0,0.000111
MyanmarNews24,,Channel,1,1,0,0,0.000111
50300192,,User,1,0.31242,0,0.001171,0.003234
1491611824,,User,1,0.298828,0,0.000697,0.002268
6889110510,,User,1,0.303352,0,0.001062,0.002563
780654212,,User,1,0.31242,0,0.001171,0.003234
5863103436,,User,1,0.301123,0,0.001251,0.003028
685564231,,User,1,0.24034,0,0.00006,0.000271
1942708187,,User,1,0.24034,0,0.00006,0.000271
7075661499,,User,1,0.268381,0,0.000385,0.00089
412176228,,User,1,0.268381,0,0.000385,0.00089
1358472145,,User,1,0.295872,0,0.000992,0.001735
1558182166,,User,1,0.321701,0,0.003096,0.006674
1589663257,,User,1,0.28908,0,0.000612,0.001271
1111833500,,User,1,0.321931,0,0.005679,0.010891
1095385047,,User,1,0.308415,0,0.00103,0.002161
1455371862,,User,1,0.290658,0,0.000566,0.001063
1605789802,,User,1,0.300151,0,0.000938,0.001705
1669635993,,User,1,0.303352,0,0.001062,0.002563
5746339601,,User,1,0.233901,0,0.000012,0.000411
5240054573,,User,1,0.233901,0,0.000012,0.000411
2092152273,,User,2,0.323491,0,0.003302,0.007849
5146958152,,User,1,0.233901,0,0.000012,0.000411
5211586646,,User,1,0.233901,0,0.000012,0.000411
1526618489,,User,1,0.303352,0,0.001062,0.002563
1347934866,,User,1,0.303352,0,0.001062,0.002563
1516695982,,User,1,0.303352,0,0.001062,0.002563
2009341685,,User,1,0.321931,0,0.005679,0.010891
5923937343,,User,1,0.271889,0,0.000348,0.000921
1802139453,,User,1,0.303617,0,0.000864,0.002305
6231286546,,User,1,0.271889,0,0.000348,0.000921
853440053,,User,1,0.233901,0,0.000012,0.000411
5126204368,,User,1,0.233901,0,0.000012,0.000411
2049371109,,User,1,0.417021,0,0,0.000218
410770267,,User,1,0.417021,0,0,0.000218
1711881044,,User,1,0.301008,0,0.000837,0.002479
1539681696,,User,1,0.303352,0,0.001062,0.002563
997612844,,User,1,0.417021,0,0,0.000218
464676284,,User,1,0.417021,0,0,0.000218
1579862977,,User,1,0.300151,0,0.000938,0.001705
5878887988,,User,1,0.321931,0,0.005679,0.010891
1995036216,,User,1,0.417021,0,0,0.000218
